Account,Date,daily_PnL,win_rate,avg_trade_size,num_trades,long_short_ratio,value,classification
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,648.984412,1.0,182.42999999999998,15,0.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,382.10788099999996,1.0,1229.4692307692308,13,0.0,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,1412.314654,1.0,1508.48,9,inf,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,234.778463,1.0,124.795,4,0.0,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,0.0,0.0,1427.2385714285715,7,0.0,69.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,0.0,0.0,170.22400000000002,35,16.5,69.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,916.7382600000001,1.0,764.4941666666667,12,inf,68.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,2425.262989,1.0,8415.887666666667,30,0.034482758620689655,68.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,112.946925,1.0,12510.05625,24,1.1818181818181819,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,0.0,0.0,3896.047777777778,9,inf,52.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,554.12049,1.0,5882.177500000001,12,1.4,57.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,0.0,0.0,4168.69,6,inf,37.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,0.0,0.0,5002.563703703704,27,26.0,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,-8394.889856,0.896551724137931,3331.070909090909,44,0.4666666666666667,26.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,51.56325,1.0,758.8422499999999,80,15.0,17.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,188.789255,1.0,94.89190476190477,21,1.1,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,0.0,3168.014,5,inf,20.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,6783.078347,0.5483870967741935,5447.171666666666,60,1.0689655172413792,48.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,0.0,130.32885057471265,87,inf,40.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,0.0,0.0,211.8975,16,inf,39.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,0.0,323.4293548387097,31,2.875,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,212.08102,1.0,488.06470588235294,17,16.0,31.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,0.0,0.0,136.21066666666667,15,inf,30.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,0.0,0.0,126.86416666666668,12,inf,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,825.230544,1.0,4663.112424242424,33,10.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,339.69958299999996,1.0,12539.37875,8,0.6,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0.0,0.0,3999.9199999999996,5,0.0,56.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,0.0,0.0,534.9192307692308,13,1.6,54.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,0.0,0.0,347.75,1,inf,55.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,0.0,0.0,121.97604651162791,43,42.0,48.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,1333.359645,1.0,11832.755000000001,2,inf,30.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,0.0,0.0,9995.85,1,0.0,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,256.464,1.0,9739.38,1,inf,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,0.0,0.0,11111.126666666667,9,0.8,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,1065.785132,0.625,2923.5148484848487,33,10.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-1104.856765,0.0,106.74815789473683,38,0.0,22.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,0.0,2007.2150000000001,2,inf,26.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,0.0,0.0,766.74,1,inf,33.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,0.0,0.0,101.415,10,inf,50.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,-878.684794,0.0,94.02413793103449,145,0.08208955223880597,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,0.0,0.0,80.09842105263158,19,inf,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,0.0,0.0,111.67333333333335,9,inf,54.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,0.0,0.0,0.34,1,0.0,41.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,0.0,0.58,1,0.0,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,274999.139393,1.0,6249.985227272727,44,0.0,78.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,49999.876084999996,1.0,12499.98,4,0.0,84.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,74999.848329,1.0,2999.9956,25,0.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,74999.62263,1.0,15999.469999999998,5,0.0,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,0.0,3572.0706206896552,145,0.0,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,274998.942584,1.0,1762.8148717948718,156,0.0,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.107544,1.0,1430.9824522292993,314,0.0,83.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,100273.248286,1.0,2005.4666,50,0.0,83.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,49955.768945,1.0,1921.375769230769,26,0.0,80.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,50346.757308,1.0,2640.7076315789473,38,0.0,87.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,2222.47801,1.0,2654.303888888889,18,inf,81.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,0.0,0.0,2321.7200000000003,43,0.0,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,0.0,0.0,1608.8398387096772,62,0.0,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,20549.813184,1.0,3635.03126984127,63,2.3157894736842106,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,0.0,0.0,10714.267142857143,7,0.0,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,10371.049075,1.0,1878.7534426229506,61,inf,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0.0,0.0,3301.7203999999997,25,0.0,65.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,0.0,0.0,1666.6133333333335,6,inf,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,0.0,0.0,557.795,18,inf,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,1659.7995640000001,1.0,1695.0778947368422,19,0.46153846153846156,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,956.5545050000001,1.0,332.21393939393937,33,0.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,281.45074800000003,1.0,237.78799999999998,85,2.0357142857142856,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,0.0,0.0,944.90625,16,inf,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,5383.278555,1.0,491.1363636363636,11,0.0,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,897.284184,1.0,1393.2204347826087,23,0.9166666666666666,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,7393.785411,1.0,1905.1814851485146,101,0.6290322580645161,77.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3867.854339,1.0,6311.63,3,0.0,77.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,0.0,0.0,1310.68,23,inf,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,2997.363771,1.0,1598.0225,52,0.0,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,0.0,0.0,1799.2789189189189,111,0.0,84.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,25224.994585,1.0,2493.861,90,inf,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,0.0,0.0,1004.8726666666666,15,inf,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,0.0,0.0,3464.2846153846153,13,inf,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,0.0,0.0,305.256,40,inf,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,2503.8204370000003,1.0,1614.6436011904761,336,0.0,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,0.0,0.0,1723.3093103448277,58,0.0,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,15452.344326,1.0,1400.39,11,inf,68.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,69051.70619,1.0,6537.665,88,inf,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,46742.288748,1.0,1333.0556976744185,258,0.9694656488549618,44.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,16102.444634,0.9224806201550387,2456.432904689864,661,0.6401985111662531,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,14644.100674,1.0,2359.758899082569,218,0.7301587301587301,54.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,51100.947505,1.0,1617.0732696897373,419,5.546875,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,1831.9529619999998,1.0,1073.4656643356643,143,2.763157894736842,44.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,115791.92916,1.0,2647.2844776119405,67,1.0303030303030303,46.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,0.0,0.0,1960.124705882353,17,0.0,43.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,0.0,0.0,2285.4152892561983,121,0.0,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,8664.933786,1.0,1698.3335802469135,243,0.723404255319149,46.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,0.0,0.0,1735.2890476190476,168,0.0,50.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,0.0,0.0,1615.370303030303,165,0.0,48.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,73677.453556,1.0,2654.748446969697,264,inf,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,3350.218775,1.0,2310.5601176470586,85,0.4406779661016949,44.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,0.0,0.0,1452.1574910394265,279,0.1625,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,3056.449155,1.0,4768.487241379311,58,1.1481481481481481,55.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,5628.488702,1.0,1574.8144094488189,127,2.735294117647059,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,8934.09502,1.0,2278.3786363636364,88,inf,50.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,10841.97075,1.0,1111.8584134615385,208,inf,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,0.0,0.0,1418.0078873239436,71,inf,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,0.0,0.0,66.875,26,inf,21.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,0.0,0.0,1508.357,10,inf,10.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,0.0,0.0,1769.9948051948052,77,inf,15.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,4647.056049,1.0,2021.519213483146,89,0.5614035087719298,20.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,698.036952,1.0,1905.741818181818,66,1.2758620689655173,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,0.0,0.0,2891.8463265306123,49,inf,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,2923.553302,1.0,1772.4605797101449,138,0.1794871794871795,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,2752.480766,1.0,1777.5894594594595,296,2.2888888888888888,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,0.0,0.0,2392.7903278688523,61,inf,20.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,2349.7162,0.5,1993.2828205128203,273,0.05,24.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,1215.156099,1.0,1351.2349101796408,334,8.823529411764707,34.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,0.0,0.0,1190.9719047619049,42,inf,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,22911.093812,1.0,1309.496439628483,323,0.0,27.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,646.346496,1.0,718.1312389380531,113,2.7666666666666666,32.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,824.5402799999999,1.0,1638.5426666666667,30,0.5,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,0.0,0.0,1314.4001754385965,57,0.0,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,2597.947325,1.0,1903.2236842105262,38,inf,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,0.0,5555.549999999999,9,inf,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2242.086667,1.0,1138.8816161616162,99,0.5230769230769231,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,3601.4274,1.0,1713.7372500000001,80,1.105263157894737,23.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,0.0,0.0,1665.941,20,0.0,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,0.0,0.0,3918.2294117647057,17,0.0,43.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,0.0,0.0,1111.095,30,0.0,45.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,0.0,0.0,1466.164,50,0.0,38.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,0.0,0.0,1174.1429523809522,105,0.0,30.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,0.0,0.0,1165.7812,50,0.0,33.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,0.0,0.0,1444.9214285714284,98,0.0,32.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,0.0,0.0,1140.8187671232877,73,0.0,37.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,0.0,0.0,1461.1758904109588,73,0.0,47.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-23,0.0,0.0,9722.050000000001,6,0.0,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,102460.17164,1.0,3462.1106849315065,73,3.5625,53.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-28,-72.202951,0.0,735.4342857142857,7,0.4,16.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-02,34795.678173,1.0,24787.07348387097,155,1.0666666666666667,26.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,535.4072209999999,1.0,16874.44419354839,31,1.2142857142857142,33.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,4578.655427,1.0,17691.147903225807,124,0.6986301369863014,15.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,2036.224492,1.0,17587.334199999998,100,1.631578947368421,20.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,5348.989502,1.0,13031.173493333332,375,0.7123287671232876,25.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-07,5348.62711,0.8393351800554016,19006.84864946889,659,0.8254847645429363,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-09,10760.578324,1.0,13882.096698412699,630,1.5099601593625498,27.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,9163.142483,1.0,21399.0256424581,358,1.9833333333333334,20.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,-57956.282957999996,0.2755417956656347,15135.68212446352,466,0.5533333333333333,24.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,4544.583988,1.0,28258.839880478085,251,1.3904761904761904,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,3896.9493979999997,1.0,27309.887804878046,41,1.2777777777777777,45.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,1188.74187,1.0,40522.281463414634,82,1.2777777777777777,27.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,594.5722,1.0,29067.860615384616,65,1.3214285714285714,46.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,-16453.702941,0.4406779661016949,37204.39219512195,246,0.696551724137931,30.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-17,812.52566,1.0,31991.233333333337,51,2.642857142857143,32.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-18,1157.213435,1.0,49549.2075,32,0.5238095238095238,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-20,38.9845,1.0,2217.9049999999997,2,1.0,49.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-21,829.63013,1.0,55552.7575,28,1.0,31.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-23,907.21938,1.0,81858.2115,20,0.42857142857142855,30.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,-836.051084,0.46808510638297873,35299.146315789476,95,0.9791666666666666,46.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,-774.039828,0.0,10956.067912087912,91,0.5964912280701754,47.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-30,685.277142,1.0,27852.182083333333,48,1.0,32.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,361.071464,1.0,28371.712916666667,24,1.0,25.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,0.0,0.0,16948.606666666667,6,inf,28.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-05,611.49348,1.0,20460.626,5,0.0,30.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-06,254.093244,1.0,19103.7724,25,0.47058823529411764,34.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,1291.1500099999998,0.7317073170731707,23639.45185840708,113,1.7560975609756098,23.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,936.6942779999999,0.6062992125984252,27027.108770053474,187,0.47244094488188976,24.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,6800.812401,1.0,27989.12873873874,222,0.9646017699115044,18.0,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,-117.61638999999997,0.9696969696969697,27220.127586206894,116,0.7575757575757576,39.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-11,-482.407981,0.8166666666666667,40357.236015625,128,0.8823529411764706,25.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-12,50.56792,1.0,23303.475714285716,7,1.3333333333333333,43.0,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-13,1097.533742,1.0,10551.1865,20,0.17647058823529413,45.0,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,554.38798,1.0,35885.474642857145,28,0.4,38.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2024-12-28,-0.06076,0.0,86.5075,4,1.0,72.0,Greed
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19,31.42038,1.0,4940.588512396694,121,59.5,44.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-20,35262.804627,1.0,3421.6945405405404,185,0.0,49.0,Neutral
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-24,22037.667762,1.0,1645.9218834190547,4083,1.238486842105263,49.0,Neutral
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-25,5672.328492,0.899513776337115,3167.5804404617256,3292,4.3354943273906,25.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-26,23589.520054,1.0,7136.707680851064,470,0.0,21.0,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,0.0,0.0,6625.281438721137,563,inf,15.0,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-05,229058.684298,1.0,4677.476866734486,983,0.09465478841870824,20.0,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-06,0.0,0.0,9899.837042253523,71,inf,25.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-07,87405.926823,1.0,4768.31558504222,829,0.4698581560283688,34.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-09,10.184488,1.0,1697.1225531914893,47,4.875,27.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-10,5832.316116,1.0,5033.190044977511,667,2.206730769230769,20.0,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-11,1058.58,1.0,2186.8561296184134,1651,20.441558441558442,24.0,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-12,289639.089112,1.0,3118.5291555215895,2617,0.5322014051522248,34.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-13,66.447417,1.0,22791.99,1,0.0,45.0,Neutral
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-14,16591.266757,1.0,2140.244061371841,1662,0.12449255751014884,27.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-27,18422.612928,1.0,5352.478163265307,147,4.068965517241379,40.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-28,0.0,0.0,1783.29622754491,167,inf,44.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-29,720.749699,1.0,2584.3467833333334,600,1.4390243902439024,26.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-30,0.0,0.0,3000.0830508474573,354,inf,32.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-31,0.0,0.0,8569.022424242425,33,inf,34.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-02,188114.980392,1.0,3804.6953432032305,743,0.0,44.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,3869.208803,0.9558232931726908,4677.174855923159,937,0.8815261044176707,25.0,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,9367.872074,0.9908256880733946,2198.7353773584905,318,0.45871559633027525,28.0,Fear
